year,genre,name,num
2019,M,MATTEO,37
2018,M,MATTEO,31
2017,M,MATTEO,25
2016,M,MATTEO,18
2015,M,MATTEO,11
2014,M,MATTEO,26
2013,M,MATTEO,17
2012,M,MATTEO,19
2011,M,MATTEO,17
2010,M,MATTEO,9
2009,M,MATTEO,10
2008,M,MATTEO,3
2007,M,MATTEO,11
2006,M,MATTEO,5
2005,M,MATTEO,3
2004,M,MATTEO,5
2003,M,MATTEO,3
2002,M,MATTEO,1
2001,M,MATTEO,2
2000,M,MATTEO,0
2022,M,MATTHEW,6
2021,M,MATTHEW,9
2020,M,MATTHEW,5
2019,M,MATTHEW,7
2018,M,MATTHEW,4
2017,M,MATTHEW,8
2016,M,MATTHEW,3
2015,M,MATTHEW,6
2014,M,MATTHEW,2
2013,M,MATTHEW,6
2012,M,MATTHEW,5
2011,M,MATTHEW,2
2010,M,MATTHEW,4
2009,M,MATTHEW,4
2008,M,MATTHEW,2
2007,M,MATTHEW,1
2006,M,MATTHEW,1
2005,M,MATTHEW,1
2004,M,MATTHEW,4
2003,M,MATTHEW,2
2002,M,MATTHEW,0
2001,M,MATTHEW,1
2000,M,MATTHEW,1
2022,M,MAURICIO,4
2021,M,MAURICIO,4
2020,M,MAURICIO,1
2019,M,MAURICIO,2
2018,M,MAURICIO,3
2017,M,MAURICIO,4
2016,M,MAURICIO,2
2015,M,MAURICIO,2
2014,M,MAURICIO,1
2013,M,MAURICIO,0
2012,M,MAURICIO,3
2011,M,MAURICIO,7
2010,M,MAURICIO,9
2009,M,MAURICIO,5
2008,M,MAURICIO,4
2007,M,MAURICIO,4
2006,M,MAURICIO,6
2005,M,MAURICIO,9
2004,M,MAURICIO,6
2003,M,MAURICIO,9
2002,M,MAURICIO,1
2001,M,MAURICIO,4
2000,M,MAURICIO,6
2022,M,MAURO,49
2021,M,MAURO,41
2020,M,MAURO,39
2019,M,MAURO,49
2018,M,MAURO,66
2017,M,MAURO,62
2016,M,MAURO,79
2015,M,MAURO,64
2014,M,MAURO,56
2013,M,MAURO,41
2012,M,MAURO,43
2011,M,MAURO,61
2010,M,MAURO,63
2009,M,MAURO,72
2008,M,MAURO,69
2007,M,MAURO,56
2006,M,MAURO,45
2005,M,MAURO,47
2004,M,MAURO,51
2003,M,MAURO,13
2002,M,MAURO,17
2001,M,MAURO,14
2000,M,MAURO,13
2022,M,MAVERICK,3
2021,M,MAVERICK,0
2020,M,MAVERICK,2
2019,M,MAVERICK,1
2018,M,MAVERICK,0
2017,M,MAVERICK,0
2016,M,MAVERICK,6
2015,M,MAVERICK,3
2014,M,MAVERICK,3
2013,M,MAVERICK,0
2012,M,MAVERICK,0
2011,M,MAVERICK,1
2010,M,MAVERICK,0
2009,M,MAVERICK,0
2008,M,MAVERICK,0
2007,M,MAVERICK,2
2006,M,MAVERICK,0
2005,M,MAVERICK,1
2004,M,MAVERICK,0
2003,M,MAVERICK,0
2002,M,MAVERICK,0
2001,M,MAVERICK,0
2000,M,MAVERICK,0
2022,M,MAX,34
2021,M,MAX,33
2020,M,MAX,24
2019,M,MAX,17
2018,M,MAX,20
2017,M,MAX,19
2016,M,MAX,19
2015,M,MAX,19
2014,M,MAX,14
2013,M,MAX,13
2012,M,MAX,12
2011,M,MAX,8
2010,M,MAX,8
2009,M,MAX,19
2008,M,MAX,15
2007,M,MAX,4
2006,M,MAX,4
2005,M,MAX,9
2004,M,MAX,5
2003,M,MAX,1
2002,M,MAX,6
2001,M,MAX,3
2000,M,MAX,3
2022,M,MAXIMILIAN,3
2021,M,MAXIMILIAN,3
2020,M,MAXIMILIAN,3
2019,M,MAXIMILIAN,4
2018,M,MAXIMILIAN,1
2017,M,MAXIMILIAN,3
2016,M,MAXIMILIAN,3
2015,M,MAXIMILIAN,7
2014,M,MAXIMILIAN,5
2013,M,MAXIMILIAN,3
2012,M,MAXIMILIAN,1
2011,M,MAXIMILIAN,4
2010,M,MAXIMILIAN,5
2009,M,MAXIMILIAN,4
2008,M,MAXIMILIAN,0
2007,M,MAXIMILIAN,3
2006,M,MAXIMILIAN,1
2005,M,MAXIMILIAN,2
2004,M,MAXIMILIAN,1
2003,M,MAXIMILIAN,4
2002,M,MAXIMILIAN,2
2001,M,MAXIMILIAN,2
2000,M,MAXIMILIAN,0
2022,M,MAXIMILIANO,28
2021,M,MAXIMILIANO,18
2020,M,MAXIMILIANO,11
2019,M,MAXIMILIANO,11
2018,M,MAXIMILIANO,4
2017,M,MAXIMILIANO,4
2016,M,MAXIMILIANO,11
2015,M,MAXIMILIANO,8
2014,M,MAXIMILIANO,4
2013,M,MAXIMILIANO,4
2012,M,MAXIMILIANO,4
2011,M,MAXIMILIANO,3
2010,M,MAXIMILIANO,3
2009,M,MAXIMILIANO,1
2008,M,MAXIMILIANO,2
2007,M,MAXIMILIANO,2
2006,M,MAXIMILIANO,3
2005,M,MAXIMILIANO,2
2004,M,MAXIMILIANO,3
2003,M,MAXIMILIANO,2
2002,M,MAXIMILIANO,1
2001,M,MAXIMILIANO,0
2000,M,MAXIMILIANO,0
2022,M,MAXIMO,68
2021,M,MAXIMO,29
2020,M,MAXIMO,25
2019,M,MAXIMO,28
2018,M,MAXIMO,26
2017,M,MAXIMO,22
2016,M,MAXIMO,25
2015,M,MAXIMO,16
2014,M,MAXIMO,22
2013,M,MAXIMO,23
2012,M,MAXIMO,16
2011,M,MAXIMO,13
2010,M,MAXIMO,11
2009,M,MAXIMO,14
2008,M,MAXIMO,6
2007,M,MAXIMO,14
2006,M,MAXIMO,14
2005,M,MAXIMO,11
2004,M,MAXIMO,6
2003,M,MAXIMO,3
2002,M,MAXIMO,6
2001,M,MAXIMO,6
2000,M,MAXIMO,4
2022,M,MAXIMO ANTONIO,3
2021,M,MAXIMO ANTONIO,0
2020,M,MAXIMO ANTONIO,0
2019,M,MAXIMO ANTONIO,1
2018,M,MAXIMO ANTONIO,0
2017,M,MAXIMO ANTONIO,0
2016,M,MAXIMO ANTONIO,0
2015,M,MAXIMO ANTONIO,0
2014,M,MAXIMO ANTONIO,1
2013,M,MAXIMO ANTONIO,0
2012,M,MAXIMO ANTONIO,0
2011,M,MAXIMO ANTONIO,1
2010,M,MAXIMO ANTONIO,0
2009,M,MAXIMO ANTONIO,0
2008,M,MAXIMO ANTONIO,0
2007,M,MAXIMO ANTONIO,0
2006,M,MAXIMO ANTONIO,1
2005,M,MAXIMO ANTONIO,0
2004,M,MAXIMO ANTONIO,0
2003,M,MAXIMO ANTONIO,0
2002,M,MAXIMO ANTONIO,0
2001,M,MAXIMO ANTONIO,0
2000,M,MAXIMO ANTONIO,0
2022,M,MICHAEL,7
2021,M,MICHAEL,2
2020,M,MICHAEL,4
2019,M,MICHAEL,5
2018,M,MICHAEL,9
2017,M,MICHAEL,5
2016,M,MICHAEL,4
2015,M,MICHAEL,2
2014,M,MICHAEL,6
2013,M,MICHAEL,11
2012,M,MICHAEL,15
2011,M,MICHAEL,10
2010,M,MICHAEL,8
2009,M,MICHAEL,17
2008,M,MICHAEL,16
2007,M,MICHAEL,19
2006,M,MICHAEL,7
2005,M,MICHAEL,10
2004,M,MICHAEL,10
2003,M,MICHAEL,11
2002,M,MICHAEL,17
2001,M,MICHAEL,14
2000,M,MICHAEL,5
2022,M,MIGUEL,247
2021,M,MIGUEL,255
2020,M,MIGUEL,267
2019,M,MIGUEL,273
2018,M,MIGUEL,269
2017,M,MIGUEL,280
2016,M,MIGUEL,299
2015,M,MIGUEL,324
2014,M,MIGUEL,319
2013,M,MIGUEL,351
2012,M,MIGUEL,389
2011,M,MIGUEL,407
2010,M,MIGUEL,440
2009,M,MIGUEL,427
2008,M,MIGUEL,542
2007,M,MIGUEL,470
2006,M,MIGUEL,514
2005,M,MIGUEL,498
2004,M,MIGUEL,545
2003,M,MIGUEL,552
2002,M,MIGUEL,526
2001,M,MIGUEL,458
2000,M,MIGUEL,444
2022,M,MIGUEL ANGEL,38
2021,M,MIGUEL ANGEL,38
2020,M,MIGUEL ANGEL,36
2019,M,MIGUEL ANGEL,53
2018,M,MIGUEL ANGEL,43
2017,M,MIGUEL ANGEL,45
2016,M,MIGUEL ANGEL,59
2015,M,MIGUEL ANGEL,71
2014,M,MIGUEL ANGEL,69
2013,M,MIGUEL ANGEL,58
2012,M,MIGUEL ANGEL,85
2011,M,MIGUEL ANGEL,101
2010,M,MIGUEL ANGEL,125
2009,M,MIGUEL ANGEL,130
2008,M,MIGUEL ANGEL,166
2007,M,MIGUEL ANGEL,147
2006,M,MIGUEL ANGEL,169
2005,M,MIGUEL ANGEL,178
2004,M,MIGUEL ANGEL,184
2003,M,MIGUEL ANGEL,181
2002,M,MIGUEL ANGEL,207
2001,M,MIGUEL ANGEL,196
2000,M,MIGUEL ANGEL,215
2022,M,MIKE,3
2021,M,MIKE,1
2020,M,MIKE,1
2019,M,MIKE,0
2018,M,MIKE,3
2017,M,MIKE,0
2016,M,MIKE,1
2015,M,MIKE,0
2014,M,MIKE,0
2013,M,MIKE,0
2012,M,MIKE,2
2011,M,MIKE,0
2010,M,MIKE,0
2009,M,MIKE,1
2008,M,MIKE,0
2007,M,MIKE,1
2006,M,MIKE,0
2005,M,MIKE,0
2004,M,MIKE,1
2003,M,MIKE,3
2002,M,MIKE,0
2001,M,MIKE,0
2000,M,MIKE,0
2022,M,MIKEL,31
2021,M,MIKEL,42
2020,M,MIKEL,34
2019,M,MIKEL,31
2018,M,MIKEL,21
2017,M,MIKEL,34
2016,M,MIKEL,36
2015,M,MIKEL,39
2014,M,MIKEL,37
2013,M,MIKEL,44
2012,M,MIKEL,33
2011,M,MIKEL,29
2010,M,MIKEL,32
2009,M,MIKEL,25
2008,M,MIKEL,21
2007,M,MIKEL,22
2006,M,MIKEL,22
2005,M,MIKEL,17
2004,M,MIKEL,23
2003,M,MIKEL,20
2002,M,MIKEL,17
2001,M,MIKEL,15
2000,M,MIKEL,13
2022,M,MILAN,24
2021,M,MILAN,14
2020,M,MILAN,17
2019,M,MILAN,10
2018,M,MILAN,3
2017,M,MILAN,3
2016,M,MILAN,10
2015,M,MILAN,8
2014,M,MILAN,5
2013,M,MILAN,3
2012,M,MILAN,0
2011,M,MILAN,1
2010,M,MILAN,1
2009,M,MILAN,0
2008,M,MILAN,1
2007,M,MILAN,0
2006,M,MILAN,0
2005,M,MILAN,1
2004,M,MILAN,0
2003,M,MILAN,0
2002,M,MILAN,0
2001,M,MILAN,0
2000,M,MILAN,0
2022,M,MILLAN,5
2021,M,MILLAN,2
2020,M,MILLAN,3
2019,M,MILLAN,2
2018,M,MILLAN,1
2017,M,MILLAN,3
2016,M,MILLAN,0
2015,M,MILLAN,3
2014,M,MILLAN,5
2013,M,MILLAN,2
2012,M,MILLAN,3
2011,M,MILLAN,2
2010,M,MILLAN,0
2009,M,MILLAN,3
2008,M,MILLAN,5
2007,M,MILLAN,4
2006,M,MILLAN,0
2005,M,MILLAN,2
2004,M,MILLAN,1
2003,M,MILLAN,0
2002,M,MILLAN,1
2001,M,MILLAN,4
2000,M,MILLAN,1
2022,M,MILO,11
2021,M,MILO,4
2020,M,MILO,6
2019,M,MILO,11
2018,M,MILO,9
2017,M,MILO,2
2016,M,MILO,4
2015,M,MILO,3
2014,M,MILO,5
2013,M,MILO,1
2012,M,MILO,4
2011,M,MILO,4
2010,M,MILO,2
2009,M,MILO,2
2008,M,MILO,1
2007,M,MILO,0
2006,M,MILO,1
2005,M,MILO,0
2004,M,MILO,0
2003,M,MILO,0
2002,M,MILO,0
2001,M,MILO,0
2000,M,MILO,0
2022,M,MOHAMED,48
2021,M,MOHAMED,34
2020,M,MOHAMED,52
2019,M,MOHAMED,54
2018,M,MOHAMED,62
2017,M,MOHAMED,50
2016,M,MOHAMED,72
2015,M,MOHAMED,57
2014,M,MOHAMED,73
2013,M,MOHAMED,72
2012,M,MOHAMED,68
2011,M,MOHAMED,74
2010,M,MOHAMED,106
2009,M,MOHAMED,112
2008,M,MOHAMED,105
2007,M,MOHAMED,109
2006,M,MOHAMED,88
2005,M,MOHAMED,65
2004,M,MOHAMED,91
2003,M,MOHAMED,56
2002,M,MOHAMED,52
2001,M,MOHAMED,48
2000,M,MOHAMED,36
2022,M,MOHAMED ALI,3
2021,M,MOHAMED ALI,6
2020,M,MOHAMED ALI,5
2019,M,MOHAMED ALI,9
2018,M,MOHAMED ALI,4
2017,M,MOHAMED ALI,6
2016,M,MOHAMED ALI,5
2015,M,MOHAMED ALI,3
2014,M,MOHAMED ALI,4
2013,M,MOHAMED ALI,6
2012,M,MOHAMED ALI,9
2011,M,MOHAMED ALI,4
2010,M,MOHAMED ALI,3
2009,M,MOHAMED ALI,3
2008,M,MOHAMED ALI,6
2007,M,MOHAMED ALI,1
2006,M,MOHAMED ALI,3
2005,M,MOHAMED ALI,2
2004,M,MOHAMED ALI,1
2003,M,MOHAMED ALI,4
2002,M,MOHAMED ALI,2
2001,M,MOHAMED ALI,0
2000,M,MOHAMED ALI,4
2022,M,MOHAMED AMIN,3
2021,M,MOHAMED AMIN,9
2020,M,MOHAMED AMIN,4
2019,M,MOHAMED AMIN,7
2018,M,MOHAMED AMIN,9
2017,M,MOHAMED AMIN,11
2016,M,MOHAMED AMIN,8
2015,M,MOHAMED AMIN,13
2014,M,MOHAMED AMIN,12
2013,M,MOHAMED AMIN,17
2012,M,MOHAMED AMIN,12
2011,M,MOHAMED AMIN,9
2010,M,MOHAMED AMIN,16
2009,M,MOHAMED AMIN,23
2008,M,MOHAMED AMIN,23
2007,M,MOHAMED AMIN,11
2006,M,MOHAMED AMIN,7
2005,M,MOHAMED AMIN,10
2004,M,MOHAMED AMIN,5
2003,M,MOHAMED AMIN,7
2002,M,MOHAMED AMIN,2
2001,M,MOHAMED AMIN,5
2000,M,MOHAMED AMIN,4
2022,M,MOHAMED AMIR,3
2021,M,MOHAMED AMIR,2
2020,M,MOHAMED AMIR,6
2019,M,MOHAMED AMIR,3
2018,M,MOHAMED AMIR,8
2017,M,MOHAMED AMIR,1
2016,M,MOHAMED AMIR,4
2015,M,MOHAMED AMIR,3
2014,M,MOHAMED AMIR,0
2013,M,MOHAMED AMIR,1
2012,M,MOHAMED AMIR,1
2011,M,MOHAMED AMIR,1
2010,M,MOHAMED AMIR,1
2009,M,MOHAMED AMIR,0
2008,M,MOHAMED AMIR,0
2007,M,MOHAMED AMIR,0
2006,M,MOHAMED AMIR,0
2005,M,MOHAMED AMIR,1
2004,M,MOHAMED AMIR,0
2003,M,MOHAMED AMIR,0
2002,M,MOHAMED AMIR,0
2001,M,MOHAMED AMIR,0
2000,M,MOHAMED AMIR,0
2022,M,MOHAMED REDA,4
2021,M,MOHAMED REDA,0
2020,M,MOHAMED REDA,1
2019,M,MOHAMED REDA,5
2018,M,MOHAMED REDA,7
2017,M,MOHAMED REDA,6
2016,M,MOHAMED REDA,6
2015,M,MOHAMED REDA,5
2014,M,MOHAMED REDA,11
2013,M,MOHAMED REDA,6
2012,M,MOHAMED REDA,3
2011,M,MOHAMED REDA,5
2010,M,MOHAMED REDA,9
2009,M,MOHAMED REDA,5
2008,M,MOHAMED REDA,9
2007,M,MOHAMED REDA,5
2006,M,MOHAMED REDA,3
2005,M,MOHAMED REDA,3
2004,M,MOHAMED REDA,1
2003,M,MOHAMED REDA,0
2002,M,MOHAMED REDA,3
2001,M,MOHAMED REDA,5
2000,M,MOHAMED REDA,0
2022,M,MOHAMMED,9
2021,M,MOHAMMED,5
2020,M,MOHAMMED,5
2019,M,MOHAMMED,9
2018,M,MOHAMMED,6
2017,M,MOHAMMED,3
2016,M,MOHAMMED,8
2015,M,MOHAMMED,8
2014,M,MOHAMMED,5
2013,M,MOHAMMED,10
2012,M,MOHAMMED,7
2011,M,MOHAMMED,6
2010,M,MOHAMMED,11
2009,M,MOHAMMED,14
2008,M,MOHAMMED,12
2007,M,MOHAMMED,5
2006,M,MOHAMMED,12
2005,M,MOHAMMED,2
2004,M,MOHAMMED,3
2003,M,MOHAMMED,6
2002,M,MOHAMMED,1
2001,M,MOHAMMED,1
2000,M,MOHAMMED,1
2022,M,MOISES,15
2021,M,MOISES,13
2020,M,MOISES,17
2019,M,MOISES,20
2018,M,MOISES,15
2017,M,MOISES,12
2016,M,MOISES,24
2015,M,MOISES,17
2014,M,MOISES,20
2013,M,MOISES,24
2012,M,MOISES,16
2011,M,MOISES,17
2010,M,MOISES,26
2009,M,MOISES,20
2008,M,MOISES,29
2007,M,MOISES,41
2006,M,MOISES,27
2005,M,MOISES,26
2004,M,MOISES,27
2003,M,MOISES,21
2002,M,MOISES,28
2001,M,MOISES,23
2000,M,MOISES,26
2022,M,MUHAMMAD IBRAHIM,3
2021,M,MUHAMMAD IBRAHIM,3
2020,M,MUHAMMAD IBRAHIM,1
2019,M,MUHAMMAD IBRAHIM,1
2018,M,MUHAMMAD IBRAHIM,1
2017,M,MUHAMMAD IBRAHIM,0
2016,M,MUHAMMAD IBRAHIM,0
2015,M,MUHAMMAD IBRAHIM,0
2014,M,MUHAMMAD IBRAHIM,0
2013,M,MUHAMMAD IBRAHIM,0
2012,M,MUHAMMAD IBRAHIM,1
2011,M,MUHAMMAD IBRAHIM,0
2010,M,MUHAMMAD IBRAHIM,0
2009,M,MUHAMMAD IBRAHIM,0
2008,M,MUHAMMAD IBRAHIM,0
2007,M,MUHAMMAD IBRAHIM,0
2006,M,MUHAMMAD IBRAHIM,0
2005,M,MUHAMMAD IBRAHIM,0
2004,M,MUHAMMAD IBRAHIM,0
2003,M,MUHAMMAD IBRAHIM,0
2002,M,MUHAMMAD IBRAHIM,0
2001,M,MUHAMMAD IBRAHIM,0
2000,M,MUHAMMAD IBRAHIM,0
2022,M,NADIR,5
2021,M,NADIR,1
2020,M,NADIR,4
2019,M,NADIR,5
2018,M,NADIR,4
2017,M,NADIR,5
2016,M,NADIR,8
2015,M,NADIR,3
2014,M,NADIR,3
2013,M,NADIR,3
2012,M,NADIR,4
2011,M,NADIR,5
2010,M,NADIR,4
2009,M,NADIR,2
2008,M,NADIR,4
2007,M,NADIR,6
2006,M,NADIR,7
2005,M,NADIR,5
2004,M,NADIR,6
2003,M,NADIR,4
2002,M,NADIR,2
2001,M,NADIR,3
2000,M,NADIR,1
2022,M,NAEL,14
2021,M,NAEL,12
2020,M,NAEL,13
2019,M,NAEL,13
2018,M,NAEL,10
2017,M,NAEL,9
2016,M,NAEL,10
2015,M,NAEL,15
2014,M,NAEL,4
2013,M,NAEL,2
2012,M,NAEL,2
2011,M,NAEL,5
2010,M,NAEL,4
2009,M,NAEL,0
2008,M,NAEL,1
2007,M,NAEL,1
2006,M,NAEL,0
2005,M,NAEL,1
2004,M,NAEL,0
2003,M,NAEL,1
2002,M,NAEL,0
2001,M,NAEL,0
2000,M,NAEL,0
2022,M,NAHUEL,4
2021,M,NAHUEL,4
2020,M,NAHUEL,5
2019,M,NAHUEL,3
2018,M,NAHUEL,5
2017,M,NAHUEL,0
2016,M,NAHUEL,3
2015,M,NAHUEL,3
2014,M,NAHUEL,0
2013,M,NAHUEL,0
2012,M,NAHUEL,2
2011,M,NAHUEL,4
2010,M,NAHUEL,2
2009,M,NAHUEL,5
2008,M,NAHUEL,3
2007,M,NAHUEL,5
2006,M,NAHUEL,0
2005,M,NAHUEL,2
2004,M,NAHUEL,0
2003,M,NAHUEL,2
2002,M,NAHUEL,0
2001,M,NAHUEL,1
2000,M,NAHUEL,0
2022,M,NAIM,16
2021,M,NAIM,11
2020,M,NAIM,13
2019,M,NAIM,8
2018,M,NAIM,4
2017,M,NAIM,19
2016,M,NAIM,3
2015,M,NAIM,9
2014,M,NAIM,8
2013,M,NAIM,2
2012,M,NAIM,3
2011,M,NAIM,5
2010,M,NAIM,8
2009,M,NAIM,3
2008,M,NAIM,3
2007,M,NAIM,9
2006,M,NAIM,4
2005,M,NAIM,11
2004,M,NAIM,9
2003,M,NAIM,17
2002,M,NAIM,19
2001,M,NAIM,1
2000,M,NAIM,0
2022,M,NASSIM,4
2021,M,NASSIM,1
2020,M,NASSIM,3
2019,M,NASSIM,2
2018,M,NASSIM,2
2017,M,NASSIM,2
2016,M,NASSIM,5
2015,M,NASSIM,2
2014,M,NASSIM,3
2013,M,NASSIM,1
2012,M,NASSIM,3
2011,M,NASSIM,3
2010,M,NASSIM,1
2009,M,NASSIM,3
2008,M,NASSIM,3
2007,M,NASSIM,2
2006,M,NASSIM,2
2005,M,NASSIM,0
2004,M,NASSIM,1
2003,M,NASSIM,0
2002,M,NASSIM,0
2001,M,NASSIM,0
2000,M,NASSIM,1
2022,M,NATHAN,9
2021,M,NATHAN,12
2020,M,NATHAN,7
2019,M,NATHAN,9
2018,M,NATHAN,15
2017,M,NATHAN,13
2016,M,NATHAN,12
2015,M,NATHAN,13
2014,M,NATHAN,8
2013,M,NATHAN,7
2012,M,NATHAN,6
2011,M,NATHAN,5
2010,M,NATHAN,3
2009,M,NATHAN,7
2008,M,NATHAN,8
2007,M,NATHAN,2
2006,M,NATHAN,6
2005,M,NATHAN,2
2004,M,NATHAN,6
2003,M,NATHAN,4
2002,M,NATHAN,1
2001,M,NATHAN,2
2000,M,NATHAN,1
2022,M,NEHEMIAS,3
2021,M,NEHEMIAS,0
2020,M,NEHEMIAS,1
2019,M,NEHEMIAS,0
2018,M,NEHEMIAS,0
2017,M,NEHEMIAS,1
2016,M,NEHEMIAS,0
2015,M,NEHEMIAS,1
2014,M,NEHEMIAS,0
2013,M,NEHEMIAS,0
2012,M,NEHEMIAS,0
2011,M,NEHEMIAS,0
2010,M,NEHEMIAS,0
2009,M,NEHEMIAS,0
2008,M,NEHEMIAS,0
2007,M,NEHEMIAS,0
2006,M,NEHEMIAS,0
2005,M,NEHEMIAS,0
2004,M,NEHEMIAS,0
2003,M,NEHEMIAS,0
2002,M,NEHEMIAS,0
2001,M,NEHEMIAS,0
2000,M,NEHEMIAS,0
2022,M,NEIL,3
2021,M,NEIL,1
2020,M,NEIL,1
2019,M,NEIL,2
2018,M,NEIL,0
2017,M,NEIL,1
2016,M,NEIL,0
2015,M,NEIL,1
2014,M,NEIL,1
2013,M,NEIL,1
2012,M,NEIL,0
2011,M,NEIL,0
2010,M,NEIL,0
2009,M,NEIL,0
2008,M,NEIL,0
2007,M,NEIL,1
2006,M,NEIL,0
2005,M,NEIL,0
2004,M,NEIL,3
2003,M,NEIL,2
2002,M,NEIL,1
2001,M,NEIL,0
2000,M,NEIL,0
2022,M,NEITHAN,5
2021,M,NEITHAN,3
2020,M,NEITHAN,1
2019,M,NEITHAN,2
2018,M,NEITHAN,1
2017,M,NEITHAN,1
2016,M,NEITHAN,0
2015,M,NEITHAN,1
2014,M,NEITHAN,1
2013,M,NEITHAN,0
2012,M,NEITHAN,0
2011,M,NEITHAN,0
2010,M,NEITHAN,0
2009,M,NEITHAN,0
2008,M,NEITHAN,1
2007,M,NEITHAN,0
2006,M,NEITHAN,0
2005,M,NEITHAN,0
2004,M,NEITHAN,0
2003,M,NEITHAN,0
2002,M,NEITHAN,0
2001,M,NEITHAN,0
2000,M,NEITHAN,0
2022,M,NEIZAN,43
2021,M,NEIZAN,50
2020,M,NEIZAN,36
2019,M,NEIZAN,36
2018,M,NEIZAN,34
2017,M,NEIZAN,41
2016,M,NEIZAN,21
2015,M,NEIZAN,19
2014,M,NEIZAN,22
2013,M,NEIZAN,23
2012,M,NEIZAN,13
2011,M,NEIZAN,5
2010,M,NEIZAN,5
2009,M,NEIZAN,6
2008,M,NEIZAN,3
2007,M,NEIZAN,4
2006,M,NEIZAN,3
2005,M,NEIZAN,0
2004,M,NEIZAN,0
2003,M,NEIZAN,0
2002,M,NEIZAN,0
2001,M,NEIZAN,0
2000,M,NEIZAN,0
2022,M,NEO,7
2021,M,NEO,6
2020,M,NEO,15
2019,M,NEO,7
2018,M,NEO,4
2017,M,NEO,6
2016,M,NEO,4
2015,M,NEO,2
2014,M,NEO,6
2013,M,NEO,4
2012,M,NEO,0
2011,M,NEO,4
2010,M,NEO,2
2009,M,NEO,2
2008,M,NEO,2
2007,M,NEO,2
2006,M,NEO,6
2005,M,NEO,1
2004,M,NEO,2
2003,M,NEO,3
2002,M,NEO,2
2001,M,NEO,3
2000,M,NEO,1
2022,M,NESTOR,7
2021,M,NESTOR,4
2020,M,NESTOR,1
2019,M,NESTOR,4
2018,M,NESTOR,3
2017,M,NESTOR,7
2016,M,NESTOR,5
2015,M,NESTOR,3
2014,M,NESTOR,1
2013,M,NESTOR,4
2012,M,NESTOR,12
2011,M,NESTOR,5
2010,M,NESTOR,7
2009,M,NESTOR,6
2008,M,NESTOR,11
2007,M,NESTOR,10
2006,M,NESTOR,8
2005,M,NESTOR,4
2004,M,NESTOR,6
2003,M,NESTOR,7
2002,M,NESTOR,5
2001,M,NESTOR,6
2000,M,NESTOR,5
2022,M,NEYTHAN,3
2021,M,NEYTHAN,5
2020,M,NEYTHAN,3
2019,M,NEYTHAN,3
2018,M,NEYTHAN,2
2017,M,NEYTHAN,2
2016,M,NEYTHAN,0
2015,M,NEYTHAN,0
2014,M,NEYTHAN,0
2013,M,NEYTHAN,1
2012,M,NEYTHAN,0
2011,M,NEYTHAN,0
2010,M,NEYTHAN,0
2009,M,NEYTHAN,0
2008,M,NEYTHAN,1
2007,M,NEYTHAN,0
2006,M,NEYTHAN,0
2005,M,NEYTHAN,0
2004,M,NEYTHAN,0
2003,M,NEYTHAN,0
2002,M,NEYTHAN,0
2001,M,NEYTHAN,0
2000,M,NEYTHAN,0
2022,M,NEYZAN,7
2021,M,NEYZAN,7
2020,M,NEYZAN,7
2019,M,NEYZAN,6
2018,M,NEYZAN,8
2017,M,NEYZAN,7
2016,M,NEYZAN,6
2015,M,NEYZAN,5
2014,M,NEYZAN,4
2013,M,NEYZAN,1
2012,M,NEYZAN,2
2011,M,NEYZAN,0
2010,M,NEYZAN,0
2009,M,NEYZAN,0
2008,M,NEYZAN,0
2007,M,NEYZAN,0
2006,M,NEYZAN,0
2005,M,NEYZAN,0
2004,M,NEYZAN,1
2003,M,NEYZAN,0
2002,M,NEYZAN,0
2001,M,NEYZAN,0
2000,M,NEYZAN,0
2022,M,NICANOR,3
2021,M,NICANOR,2
2020,M,NICANOR,0
2019,M,NICANOR,2
2018,M,NICANOR,0
2017,M,NICANOR,2
2016,M,NICANOR,1
2015,M,NICANOR,3
2014,M,NICANOR,4
2013,M,NICANOR,1
2012,M,NICANOR,4
2011,M,NICANOR,2
2010,M,NICANOR,4
2009,M,NICANOR,2
2008,M,NICANOR,1
2007,M,NICANOR,3
2006,M,NICANOR,1
2005,M,NICANOR,2
2004,M,NICANOR,2
2003,M,NICANOR,3
2002,M,NICANOR,1
2001,M,NICANOR,1
2000,M,NICANOR,1
2022,M,NICOLAS,365
2021,M,NICOLAS,415
2020,M,NICOLAS,317
2019,M,NICOLAS,341
2018,M,NICOLAS,373
2017,M,NICOLAS,355
2016,M,NICOLAS,354
2015,M,NICOLAS,334
2014,M,NICOLAS,591
2013,M,NICOLAS,651
2012,M,NICOLAS,676
2011,M,NICOLAS,624
2010,M,NICOLAS,549
2009,M,NICOLAS,531
2008,M,NICOLAS,488
2007,M,NICOLAS,439
2006,M,NICOLAS,397
2005,M,NICOLAS,405
2004,M,NICOLAS,356
2003,M,NICOLAS,267
2002,M,NICOLAS,207
2001,M,NICOLAS,175
2000,M,NICOLAS,125
2022,M,NIKO,6
2021,M,NIKO,1
2020,M,NIKO,5
2019,M,NIKO,2
2018,M,NIKO,7
2017,M,NIKO,6
2016,M,NIKO,3
2015,M,NIKO,6
2014,M,NIKO,3
2013,M,NIKO,2
2012,M,NIKO,2
2011,M,NIKO,3
2010,M,NIKO,2
2009,M,NIKO,2
2008,M,NIKO,3
2007,M,NIKO,0
2006,M,NIKO,0
2005,M,NIKO,0
2004,M,NIKO,1
