IdVenta,Fecha,Producto,Categoria,Ciudad,Precio,Cantidad
154047,2023-01-23,Ratón,Oficina,Valladolid,1900.41,4
154048,2022-06-24,Altavoz,Accesorios,Barcelona,600.61,8
154049,2024-03-01,Auriculares,Informática,Zaragoza,253.42,1
154050,2022-06-24,Tablet,Oficina,Zaragoza,811.66,10
154051,2023-11-25,Altavoz,Informática,Bilbao,214.98,2
154052,2022-12-20,Ratón,Oficina,Valencia,467.85,9
154053,2023-04-30,Portátil,Informática,Bilbao,1882.71,7
154054,2022-11-05,Impresora,Oficina,Barcelona,1854.99,4
154055,2023-07-10,Altavoz,Oficina,Valladolid,442.5,6
154056,2024-05-06,Altavoz,Accesorios,Zaragoza,1450.37,8
154057,2022-10-31,Impresora,Oficina,Málaga,387.78,10
154058,2024-04-15,Disco SSD,Oficina,Málaga,1322.81,3
154059,2022-01-13,Monitor,Gaming,Valencia,465.24,9
154060,2024-03-13,Altavoz,Accesorios,Valencia,577.84,5
154061,2024-06-01,Impresora,Oficina,Madrid,1196.01,9
154062,2023-01-14,Disco SSD,Informática,Bilbao,179.96,1
154063,2022-07-16,Auriculares,Informática,Zaragoza,1424.72,7
154064,2022-01-19,Impresora,Accesorios,Barcelona,246.08,3
154065,2024-06-16,Ratón,Gaming,Madrid,575.04,4
154066,2022-03-18,Portátil,Accesorios,Madrid,1057.37,8
154067,2022-04-14,Altavoz,Accesorios,Zaragoza,1246.9,6
154068,2022-01-23,Altavoz,Accesorios,Valladolid,862.01,4
154069,2023-04-18,Webcam,Gaming,Valladolid,457.19,2
154070,2023-08-02,Altavoz,Accesorios,Zaragoza,1556.84,8
154071,2024-03-27,Auriculares,Oficina,Madrid,874.85,8
154072,2023-01-29,Teclado,Accesorios,Madrid,930.11,1
154073,2022-05-28,Impresora,Informática,Málaga,545.12,7
154074,2024-08-23,Portátil,Oficina,Málaga,940.37,5
154075,2024-09-24,Ratón,Oficina,Zaragoza,1390.97,4
154076,2023-12-18,Auriculares,Informática,Sevilla,1022.21,1
154077,2024-03-18,Monitor,Informática,Barcelona,948.48,10
154078,2023-10-03,Monitor,Oficina,Bilbao,968.97,9
154079,2024-08-29,Altavoz,Accesorios,Málaga,393.4,5
154080,2023-10-29,Webcam,Gaming,Valencia,56.37,1
154081,2022-08-28,Ratón,Informática,Bilbao,493.93,8
154082,2024-01-09,Impresora,Gaming,Sevilla,1064.15,3
154083,2023-05-15,Impresora,Oficina,Málaga,1583.34,8
154084,2022-10-31,Impresora,Gaming,Bilbao,665.4,9
154085,2023-03-24,Portátil,Gaming,Valladolid,811.85,4
154086,2023-09-26,Auriculares,Gaming,Málaga,647.58,9
154087,2023-09-21,Disco SSD,Gaming,Valladolid,93.47,7
154088,2023-10-03,Webcam,Gaming,Sevilla,1202.57,7
154089,2024-09-18,Altavoz,Informática,Zaragoza,891.9,6
154090,2024-01-23,Teclado,Informática,Sevilla,1055.29,10
154091,2022-01-12,Auriculares,Oficina,Málaga,597.8,5
154092,2023-08-14,Webcam,Oficina,Barcelona,332.84,1
154093,2023-02-04,Webcam,Gaming,Sevilla,311.35,2
154094,2024-06-26,Disco SSD,Informática,Zaragoza,1901.59,8
154095,2022-10-20,Teclado,Oficina,Bilbao,905.38,8
154096,2023-04-16,Monitor,Informática,Sevilla,1484.48,10
154097,2023-02-09,Auriculares,Informática,Valladolid,104.67,2
154098,2023-08-27,Tablet,Oficina,Valencia,54.63,4
154099,2023-12-07,Tablet,Informática,Valladolid,124.24,10
154100,2023-07-13,Webcam,Accesorios,Málaga,592.92,4
154101,2023-08-03,Impresora,Oficina,Zaragoza,450.56,2
154102,2023-10-18,Altavoz,Informática,Valladolid,1516.3,8
154103,2024-03-15,Disco SSD,Oficina,Málaga,1017.72,4
154104,2022-06-16,Impresora,Informática,Barcelona,651.57,4
154105,2023-12-24,Impresora,Informática,Bilbao,487.49,7
154106,2024-03-08,Impresora,Informática,Zaragoza,1698.97,2
154107,2023-06-18,Auriculares,Oficina,Barcelona,637.44,10
154108,2022-12-03,Altavoz,Informática,Bilbao,473.31,10
154109,2023-07-15,Tablet,Oficina,Málaga,722.33,3
154110,2024-02-15,Ratón,Accesorios,Valladolid,814.12,6
154111,2024-04-12,Portátil,Oficina,Barcelona,1131.17,3
154112,2022-08-02,Altavoz,Accesorios,Madrid,1743.57,3
154113,2022-07-01,Altavoz,Oficina,Bilbao,1555.24,1
154114,2022-01-16,Auriculares,Oficina,Bilbao,1107.72,1
154115,2023-03-17,Impresora,Informática,Barcelona,1751.96,5
154116,2022-05-31,Teclado,Oficina,Bilbao,1481.59,5
154117,2022-10-24,Monitor,Oficina,Barcelona,1743.58,4
154118,2023-04-29,Disco SSD,Gaming,Valencia,1451.13,6
154119,2022-07-13,Monitor,Accesorios,Valencia,1417.01,10
154120,2022-05-19,Teclado,Oficina,Bilbao,242.63,2
154121,2022-10-17,Webcam,Oficina,Valencia,278.24,7
154122,2023-03-22,Altavoz,Oficina,Sevilla,642.13,9
154123,2022-07-29,Impresora,Oficina,Málaga,243.19,2
154124,2023-10-17,Disco SSD,Informática,Zaragoza,289.82,10
154125,2022-12-16,Impresora,Accesorios,Madrid,130.42,9
154126,2023-01-02,Altavoz,Informática,Valladolid,1235.86,6
154127,2023-09-14,Disco SSD,Accesorios,Bilbao,337.23,10
154128,2023-02-11,Webcam,Accesorios,Barcelona,1580.46,2
154129,2022-02-06,Auriculares,Oficina,Valladolid,1187.73,1
154130,2022-01-28,Webcam,Oficina,Barcelona,328.13,9
154131,2023-04-07,Teclado,Gaming,Valencia,1501.83,8
154132,2024-05-06,Auriculares,Accesorios,Madrid,674.72,8
154133,2022-03-26,Ratón,Accesorios,Sevilla,1960.57,10
154134,2023-11-05,Portátil,Oficina,Valladolid,1665.52,2
154135,2024-06-16,Auriculares,Oficina,Barcelona,1102.05,3
154136,2023-10-26,Monitor,Gaming,Málaga,1642.46,4
154137,2022-03-26,Impresora,Oficina,Madrid,1968.97,7
154138,2022-11-11,Monitor,Accesorios,Zaragoza,1181.18,7
154139,2023-12-14,Ratón,Informática,Valencia,1432.29,9
154140,2022-10-06,Portátil,Informática,Barcelona,1694.63,7
154141,2024-09-03,Altavoz,Gaming,Sevilla,1465.1,9
154142,2023-07-23,Monitor,Informática,Barcelona,1572.89,3
154143,2023-10-04,Monitor,Oficina,Málaga,542.91,10
154144,2022-03-29,Monitor,Oficina,Sevilla,460.98,3
154145,2023-09-23,Ratón,Oficina,Valencia,1193.38,1
154146,2022-06-10,Disco SSD,Accesorios,Barcelona,856.33,8
154147,2022-03-06,Monitor,Informática,Valladolid,1663.45,2
154148,2023-01-27,Ratón,Accesorios,Valencia,408.1,2
154149,2023-09-25,Altavoz,Oficina,Madrid,1825.72,3
154150,2023-01-15,Portátil,Accesorios,Barcelona,944.55,7
154151,2022-01-19,Webcam,Accesorios,Madrid,284.53,7
154152,2023-01-25,Impresora,Informática,Málaga,1025.24,7
154153,2024-02-12,Auriculares,Oficina,Madrid,221.12,7
154154,2023-05-01,Monitor,Oficina,Valencia,374.75,3
154155,2024-09-20,Webcam,Oficina,Valladolid,984.34,3
154156,2022-10-29,Disco SSD,Oficina,Bilbao,33.05,9
154157,2023-12-22,Tablet,Gaming,Bilbao,19.87,6
154158,2023-08-29,Auriculares,Oficina,Bilbao,239.33,5
154159,2023-10-19,Ratón,Gaming,Zaragoza,1466.07,3
154160,2023-03-05,Disco SSD,Oficina,Zaragoza,1161.87,10
154161,2023-01-31,Disco SSD,Oficina,Valencia,629.34,7
154162,2024-01-04,Impresora,Informática,Barcelona,1616.2,5
154163,2022-08-09,Monitor,Accesorios,Barcelona,574.69,2
154164,2023-04-30,Monitor,Gaming,Valencia,600.56,4
154165,2022-10-06,Monitor,Informática,Málaga,852.47,6
154166,2024-04-14,Altavoz,Accesorios,Sevilla,1874.71,7
154167,2024-04-06,Altavoz,Gaming,Málaga,1832.11,5
154168,2022-07-31,Auriculares,Informática,Madrid,1363.43,5
154169,2023-03-20,Webcam,Oficina,Valencia,1253.61,3
154170,2023-08-26,Teclado,Accesorios,Valladolid,187.91,6
154171,2022-07-30,Disco SSD,Informática,Barcelona,239.68,10
154172,2023-10-21,Portátil,Accesorios,Valladolid,1214.44,5
154173,2024-02-13,Disco SSD,Gaming,Valladolid,94.87,5
154174,2023-06-15,Tablet,Accesorios,Valencia,1967.44,1
154175,2024-09-18,Teclado,Oficina,Málaga,183.15,1
154176,2022-04-24,Portátil,Informática,Barcelona,413.85,10
154177,2022-08-08,Teclado,Informática,Barcelona,243.81,4
154178,2023-07-29,Tablet,Informática,Valladolid,943.59,6
154179,2022-01-01,Portátil,Oficina,Sevilla,1558.64,5
154180,2022-07-30,Monitor,Informática,Sevilla,190.02,6
154181,2024-01-27,Auriculares,Oficina,Málaga,317.7,5
154182,2023-04-26,Monitor,Informática,Zaragoza,148.05,5
154183,2024-08-23,Portátil,Accesorios,Madrid,1586.42,9
154184,2023-08-04,Auriculares,Gaming,Valladolid,444.2,6
154185,2022-11-06,Tablet,Gaming,Sevilla,882.96,5
154186,2024-07-19,Ratón,Oficina,Zaragoza,928.81,2
154187,2023-04-08,Auriculares,Informática,Málaga,339.41,7
154188,2024-08-20,Auriculares,Gaming,Bilbao,1894.86,8
154189,2022-05-13,Teclado,Gaming,Málaga,1336.61,1
154190,2023-06-15,Auriculares,Oficina,Madrid,469.86,10
154191,2024-01-06,Auriculares,Oficina,Valencia,932.1,3
154192,2022-07-01,Disco SSD,Informática,Madrid,1268.73,8
154193,2024-04-04,Altavoz,Oficina,Madrid,903.04,9
154194,2022-05-30,Ratón,Accesorios,Valencia,1715.66,5
154195,2023-06-29,Portátil,Gaming,Bilbao,1617.76,4
154196,2022-10-06,Webcam,Accesorios,Valencia,874.88,2
154197,2023-09-20,Disco SSD,Gaming,Sevilla,1196.08,3
154198,2023-11-26,Webcam,Informática,Zaragoza,623.04,2
154199,2023-03-12,Impresora,Accesorios,Bilbao,1232.23,3
154200,2022-02-13,Tablet,Accesorios,Sevilla,1911.78,7
154201,2022-09-19,Portátil,Accesorios,Barcelona,469.52,8
154202,2023-05-02,Disco SSD,Accesorios,Málaga,1096.97,6
154203,2023-05-05,Altavoz,Oficina,Sevilla,181.9,1
154204,2023-05-16,Altavoz,Accesorios,Bilbao,135.82,9
154205,2022-04-30,Tablet,Informática,Madrid,809.43,8
154206,2022-12-10,Ratón,Gaming,Valencia,61.46,7
154207,2023-03-20,Disco SSD,Oficina,Sevilla,1419.66,3
154208,2024-04-15,Impresora,Informática,Madrid,1437.78,10
154209,2024-06-05,Impresora,Oficina,Zaragoza,471.79,9
154210,2023-04-01,Disco SSD,Informática,Barcelona,442.72,3
154211,2022-01-13,Ratón,Accesorios,Barcelona,732.62,7
154212,2024-01-27,Impresora,Oficina,Bilbao,1799.22,5
154213,2024-04-06,Auriculares,Oficina,Bilbao,367.91,1
154214,2023-12-21,Tablet,Gaming,Madrid,673.78,8
154215,2023-10-18,Monitor,Accesorios,Sevilla,301.21,7
154216,2022-12-02,Auriculares,Oficina,Valladolid,469.47,5
154217,2023-06-14,Disco SSD,Oficina,Sevilla,1386.71,9
154218,2023-12-30,Auriculares,Informática,Valencia,19.38,2
154219,2023-08-07,Teclado,Accesorios,Bilbao,1013.15,2
154220,2024-02-14,Ratón,Accesorios,Zaragoza,1734.88,1
154221,2022-09-21,Teclado,Accesorios,Zaragoza,1278.46,6
154222,2024-03-08,Impresora,Gaming,Sevilla,1520.97,7
154223,2022-06-07,Monitor,Oficina,Valencia,722.81,4
154224,2024-09-05,Monitor,Accesorios,Valencia,591.16,7
154225,2023-05-17,Impresora,Oficina,Valladolid,728.03,9
154226,2023-02-11,Monitor,Oficina,Málaga,1221.46,6
154227,2022-10-07,Altavoz,Accesorios,Bilbao,306.7,9
154228,2023-05-31,Monitor,Informática,Madrid,1052.05,7
154229,2024-04-19,Monitor,Informática,Bilbao,1893.36,6
154230,2022-12-06,Impresora,Informática,Málaga,1397.29,3
154231,2023-05-26,Webcam,Gaming,Málaga,819.48,5
154232,2022-04-02,Disco SSD,Gaming,Bilbao,1605.36,5
154233,2023-05-15,Teclado,Gaming,Valladolid,1222.7,3
154234,2024-05-25,Auriculares,Oficina,Madrid,534.85,9
154235,2023-03-27,Impresora,Gaming,Valladolid,420.44,9
154236,2024-03-30,Webcam,Oficina,Barcelona,1382.35,2
154237,2024-07-21,Monitor,Accesorios,Zaragoza,1397.92,10
154238,2023-05-08,Monitor,Oficina,Madrid,447.42,3
154239,2023-03-16,Teclado,Accesorios,Barcelona,1388.29,9
154240,2024-07-03,Ratón,Oficina,Bilbao,1588.59,10
154241,2024-02-01,Auriculares,Gaming,Madrid,1830.46,5
154242,2024-04-26,Altavoz,Accesorios,Valladolid,901.05,1
154243,2024-08-16,Tablet,Oficina,Bilbao,106.36,2
154244,2022-07-11,Portátil,Accesorios,Barcelona,1309.06,9
154245,2023-04-03,Monitor,Oficina,Zaragoza,627.7,9
154246,2024-05-21,Altavoz,Informática,Valencia,1093.27,8
154247,2023-04-22,Monitor,Accesorios,Valladolid,1914.27,3
154248,2022-01-17,Auriculares,Gaming,Valladolid,863.01,8
154249,2023-11-11,Tablet,Informática,Zaragoza,708.16,9
154250,2024-08-05,Disco SSD,Informática,Bilbao,362.03,8
154251,2023-11-10,Disco SSD,Informática,Valladolid,597.84,6
154252,2023-03-16,Impresora,Gaming,Zaragoza,1609.32,5
154253,2023-05-18,Auriculares,Accesorios,Zaragoza,1878.81,8
154254,2023-03-24,Disco SSD,Oficina,Bilbao,689.06,2
154255,2022-09-30,Ratón,Accesorios,Madrid,1627.08,1
154256,2023-07-02,Impresora,Informática,Valencia,795.89,4
154257,2024-05-04,Portátil,Informática,Sevilla,36.12,8
154258,2022-03-03,Altavoz,Accesorios,Valencia,1662.86,5
154259,2023-10-14,Impresora,Accesorios,Bilbao,756.02,10
154260,2023-05-07,Ratón,Accesorios,Málaga,805.37,10
154261,2022-10-18,Teclado,Oficina,Zaragoza,645.53,9
154262,2024-05-16,Ratón,Informática,Bilbao,122.54,6
154263,2024-06-04,Auriculares,Oficina,Zaragoza,1956.33,2
154264,2022-05-22,Auriculares,Informática,Bilbao,1317.07,10
154265,2022-04-03,Monitor,Informática,Málaga,1854.38,6
154266,2023-12-09,Monitor,Accesorios,Bilbao,804.74,9
154267,2023-04-28,Disco SSD,Oficina,Valencia,1387.02,5
154268,2022-02-11,Tablet,Gaming,Valencia,17.91,5
154269,2023-09-22,Monitor,Gaming,Zaragoza,1759.8,9
154270,2022-12-07,Teclado,Informática,Zaragoza,1840.15,2
154271,2024-05-23,Tablet,Accesorios,Sevilla,339.29,3
154272,2023-01-17,Altavoz,Accesorios,Barcelona,1811.57,5
154273,2023-02-28,Monitor,Gaming,Valladolid,415.22,9
154274,2024-02-01,Ratón,Gaming,Valladolid,1152.61,3
154275,2023-04-09,Auriculares,Oficina,Zaragoza,882.51,10
154276,2022-03-03,Altavoz,Gaming,Valladolid,1731.78,2
154277,2022-01-13,Webcam,Accesorios,Valladolid,778.49,9
154278,2022-06-27,Altavoz,Accesorios,Málaga,2000.0,7
154279,2024-09-11,Webcam,Oficina,Valencia,1422.73,10
154280,2023-04-23,Disco SSD,Gaming,Bilbao,1085.5,9
154281,2024-07-24,Tablet,Informática,Valencia,252.68,4
154282,2024-03-25,Disco SSD,Informática,Málaga,1785.1,6
154283,2022-07-06,Monitor,Informática,Sevilla,953.25,8
154284,2024-06-10,Monitor,Oficina,Bilbao,477.88,9
154285,2022-03-25,Altavoz,Accesorios,Bilbao,155.98,7
154286,2022-08-18,Altavoz,Accesorios,Barcelona,1953.22,3
154287,2023-01-26,Impresora,Gaming,Sevilla,1377.47,3
154288,2024-07-01,Auriculares,Informática,Valencia,1322.95,10
154289,2023-11-09,Auriculares,Informática,Valencia,1367.2,2
154290,2023-09-14,Webcam,Oficina,Sevilla,1374.45,6
154291,2023-02-04,Altavoz,Oficina,Barcelona,124.58,5
154292,2023-05-22,Teclado,Gaming,Bilbao,1154.01,5
154293,2023-02-22,Disco SSD,Gaming,Málaga,945.37,10
154294,2024-05-30,Impresora,Gaming,Zaragoza,735.38,9
154295,2023-06-29,Disco SSD,Informática,Madrid,510.5,4
154296,2022-05-21,Portátil,Oficina,Zaragoza,58.57,3
154297,2022-08-04,Auriculares,Accesorios,Sevilla,40.88,9
154298,2023-11-07,Impresora,Accesorios,Málaga,1033.89,7
154299,2023-09-18,Disco SSD,Gaming,Valladolid,24.15,5
154300,2024-02-12,Impresora,Informática,Valencia,514.76,1
154301,2022-12-01,Tablet,Gaming,Valencia,276.59,6
154302,2023-06-22,Disco SSD,Gaming,Valladolid,896.39,6
154303,2022-03-01,Teclado,Accesorios,Valencia,354.55,1
154304,2023-07-31,Portátil,Oficina,Madrid,1525.56,4
154305,2024-07-25,Tablet,Accesorios,Málaga,993.09,6
154306,2023-09-24,Tablet,Informática,Bilbao,888.15,10
154307,2024-03-06,Ratón,Oficina,Zaragoza,1025.69,8
154308,2022-09-02,Teclado,Oficina,Bilbao,1751.22,3
154309,2023-12-25,Monitor,Informática,Valencia,1104.05,2
154310,2024-03-27,Ratón,Accesorios,Zaragoza,843.6,4
154311,2022-02-26,Auriculares,Informática,Zaragoza,853.72,3
154312,2022-12-28,Auriculares,Informática,Bilbao,38.33,5
154313,2022-01-22,Disco SSD,Gaming,Sevilla,1004.86,5
154314,2024-06-17,Portátil,Oficina,Sevilla,1608.31,2
154315,2023-09-21,Ratón,Informática,Sevilla,1790.03,5
154316,2022-07-11,Auriculares,Informática,Zaragoza,513.62,5
154317,2023-08-29,Impresora,Accesorios,Sevilla,506.92,4
154318,2023-12-28,Tablet,Accesorios,Barcelona,946.18,9
154319,2023-09-19,Portátil,Accesorios,Bilbao,869.01,1
154320,2024-05-14,Teclado,Gaming,Madrid,1164.99,3
154321,2022-09-18,Monitor,Informática,Valladolid,630.54,10
154322,2023-02-24,Portátil,Informática,Bilbao,543.81,7
154323,2022-11-05,Auriculares,Oficina,Zaragoza,1725.7,1
154324,2023-12-09,Auriculares,Oficina,Sevilla,1896.41,7
154325,2022-11-19,Impresora,Informática,Madrid,1682.89,3
154326,2024-05-18,Portátil,Oficina,Madrid,54.51,8
154327,2022-12-13,Altavoz,Informática,Sevilla,1933.1,3
154328,2024-05-08,Monitor,Gaming,Valencia,777.56,4
154329,2024-07-02,Teclado,Gaming,Madrid,97.48,7
154330,2024-01-01,Monitor,Accesorios,Valencia,929.08,10
154331,2024-06-30,Portátil,Oficina,Sevilla,72.64,4
154332,2023-09-02,Auriculares,Accesorios,Zaragoza,893.86,8
154333,2024-05-04,Auriculares,Gaming,Valladolid,1955.44,3
154334,2023-12-06,Portátil,Oficina,Madrid,1765.38,2
154335,2023-02-22,Impresora,Informática,Barcelona,533.27,10
154336,2023-10-17,Teclado,Gaming,Barcelona,992.18,4
154337,2023-02-11,Altavoz,Accesorios,Barcelona,1991.2,8
154338,2024-02-25,Impresora,Gaming,Málaga,802.76,7
154339,2022-06-06,Portátil,Informática,Málaga,943.96,3
154340,2023-05-31,Ratón,Accesorios,Barcelona,897.26,10
154341,2022-02-20,Teclado,Gaming,Zaragoza,977.34,1
154342,2024-02-22,Portátil,Informática,Madrid,1455.22,9
154343,2022-05-05,Auriculares,Gaming,Barcelona,513.91,7
154344,2024-05-19,Webcam,Gaming,Valladolid,178.39,1
154345,2024-02-17,Monitor,Accesorios,Zaragoza,1827.9,5
154346,2023-05-16,Monitor,Gaming,Sevilla,1260.88,3
154347,2022-10-21,Tablet,Oficina,Madrid,1687.85,4
154348,2024-05-06,Altavoz,Informática,Madrid,1054.47,5
154349,2023-06-18,Impresora,Oficina,Bilbao,316.55,8
154350,2022-09-23,Impresora,Gaming,Valencia,668.52,8
154351,2023-11-11,Auriculares,Informática,Bilbao,1600.2,1
154352,2023-03-18,Auriculares,Gaming,Valencia,1517.87,7
154353,2022-04-07,Disco SSD,Gaming,Barcelona,1246.55,1
154354,2022-04-23,Ratón,Gaming,Madrid,1260.56,8
154355,2024-01-22,Tablet,Accesorios,Bilbao,1846.91,10
154356,2024-03-15,Auriculares,Informática,Bilbao,1868.02,2
154357,2024-02-17,Auriculares,Gaming,Zaragoza,84.98,3
154358,2023-06-21,Impresora,Informática,Málaga,555.09,2
154359,2022-03-02,Ratón,Gaming,Bilbao,239.8,4
154360,2023-01-15,Altavoz,Accesorios,Valladolid,1863.53,7
154361,2024-09-17,Webcam,Oficina,Valladolid,250.93,5
154362,2023-01-07,Portátil,Accesorios,Zaragoza,423.07,7
154363,2022-10-24,Impresora,Oficina,Zaragoza,1112.43,3
154364,2022-01-31,Disco SSD,Oficina,Valladolid,1814.92,3
154365,2023-10-03,Webcam,Informática,Málaga,1735.14,7
154366,2023-04-12,Portátil,Accesorios,Bilbao,500.38,2
154367,2022-03-16,Disco SSD,Accesorios,Valladolid,540.42,5
154368,2022-05-10,Tablet,Oficina,Valencia,387.04,9
154369,2023-02-01,Webcam,Informática,Málaga,1956.02,10
154370,2024-05-23,Teclado,Accesorios,Barcelona,1784.33,4
154371,2024-01-09,Auriculares,Accesorios,Málaga,441.75,4
154372,2022-06-14,Impresora,Oficina,Sevilla,1464.3,2
154373,2023-09-07,Webcam,Oficina,Bilbao,900.54,10
154374,2022-06-17,Ratón,Accesorios,Madrid,1826.16,8
154375,2022-05-11,Disco SSD,Oficina,Zaragoza,1914.68,3
154376,2024-04-10,Altavoz,Gaming,Bilbao,336.72,6
154377,2022-01-10,Disco SSD,Oficina,Málaga,1226.36,1
154378,2023-09-06,Ratón,Accesorios,Sevilla,1562.78,3
154379,2024-04-21,Impresora,Accesorios,Valencia,998.95,2
154380,2022-05-05,Portátil,Oficina,Valladolid,1740.74,2
154381,2023-09-27,Disco SSD,Informática,Valladolid,1152.73,5
154382,2023-11-30,Teclado,Accesorios,Barcelona,1346.81,5
154383,2024-03-22,Impresora,Informática,Barcelona,1290.36,6
154384,2022-10-06,Altavoz,Accesorios,Málaga,420.98,10
154385,2023-07-31,Webcam,Gaming,Bilbao,786.52,2
154386,2024-07-18,Impresora,Oficina,Sevilla,651.66,6
154387,2022-05-28,Impresora,Accesorios,Zaragoza,124.59,9
154388,2023-10-08,Webcam,Oficina,Málaga,1764.82,2
154389,2024-04-07,Tablet,Accesorios,Málaga,1835.89,5
154390,2023-02-07,Tablet,Gaming,Málaga,97.79,5
154391,2023-08-21,Impresora,Accesorios,Madrid,1303.82,3
154392,2023-02-07,Monitor,Informática,Madrid,1690.14,2
154393,2023-11-26,Altavoz,Informática,Madrid,68.63,10
154394,2022-03-28,Altavoz,Oficina,Valladolid,1203.1,2
154395,2023-04-30,Monitor,Oficina,Sevilla,146.56,4
154396,2022-06-06,Ratón,Gaming,Zaragoza,826.63,8
154397,2022-09-24,Portátil,Accesorios,Sevilla,390.14,2
154398,2023-05-05,Portátil,Accesorios,Zaragoza,706.4,10
154399,2023-03-11,Webcam,Accesorios,Sevilla,865.81,10
154400,2022-04-04,Disco SSD,Informática,Bilbao,537.19,4
154401,2024-01-28,Portátil,Informática,Sevilla,1755.55,5
154402,2022-02-24,Altavoz,Informática,Málaga,1414.75,7
154403,2022-06-16,Altavoz,Gaming,Valencia,179.37,2
154404,2022-02-05,Auriculares,Informática,Madrid,1685.33,3
154405,2024-01-28,Altavoz,Gaming,Valladolid,823.76,5
154406,2023-04-11,Disco SSD,Accesorios,Valladolid,364.51,6
154407,2022-03-05,Monitor,Informática,Valladolid,1077.39,2
154408,2023-11-20,Monitor,Informática,Valladolid,944.98,3
154409,2022-12-17,Portátil,Informática,Málaga,1746.36,4
154410,2023-03-24,Webcam,Accesorios,Málaga,757.52,4
154411,2023-09-10,Monitor,Oficina,Barcelona,511.97,6
154412,2024-03-03,Altavoz,Oficina,Madrid,659.66,7
154413,2023-06-15,Portátil,Informática,Valladolid,244.21,1
154414,2023-06-11,Tablet,Oficina,Bilbao,1408.72,9
154415,2024-08-31,Disco SSD,Informática,Valencia,941.11,2
154416,2023-08-02,Altavoz,Gaming,Barcelona,581.94,7
154417,2023-05-30,Webcam,Gaming,Sevilla,548.83,1
154418,2023-08-29,Impresora,Accesorios,Sevilla,101.18,1
154419,2022-03-19,Webcam,Accesorios,Sevilla,414.56,2
154420,2023-08-21,Disco SSD,Informática,Zaragoza,909.36,6
154421,2022-10-26,Auriculares,Gaming,Bilbao,1333.17,9
154422,2024-02-16,Portátil,Oficina,Bilbao,399.34,10
154423,2024-05-07,Ratón,Accesorios,Zaragoza,1990.92,10
154424,2022-09-21,Tablet,Oficina,Málaga,253.51,2
154425,2023-08-11,Altavoz,Informática,Zaragoza,501.59,8
154426,2024-07-07,Altavoz,Gaming,Barcelona,369.66,4
154427,2022-11-07,Tablet,Oficina,Zaragoza,1770.35,5
154428,2024-02-07,Auriculares,Accesorios,Madrid,22.77,6
154429,2022-08-25,Teclado,Accesorios,Valencia,324.04,6
154430,2024-09-02,Monitor,Accesorios,Sevilla,912.42,2
154431,2023-02-19,Auriculares,Informática,Sevilla,1180.98,3
154432,2024-05-07,Altavoz,Oficina,Valencia,108.26,10
154433,2022-01-11,Monitor,Gaming,Málaga,556.38,5
154434,2022-06-18,Monitor,Gaming,Bilbao,1622.89,6
154435,2022-07-03,Teclado,Gaming,Valladolid,294.27,3
154436,2023-10-21,Portátil,Oficina,Málaga,980.99,2
154437,2022-03-03,Webcam,Gaming,Zaragoza,1082.94,8
154438,2024-06-11,Altavoz,Informática,Zaragoza,478.59,2
154439,2023-07-25,Tablet,Informática,Bilbao,889.81,7
154440,2023-08-11,Webcam,Gaming,Sevilla,1698.03,10
154441,2024-06-21,Tablet,Oficina,Bilbao,505.77,1
154442,2022-03-02,Impresora,Accesorios,Barcelona,573.11,9
154443,2024-07-06,Ratón,Accesorios,Zaragoza,1067.24,4
154444,2024-02-15,Portátil,Informática,Valladolid,1213.53,5
154445,2022-10-15,Webcam,Accesorios,Bilbao,1040.8,2
154446,2023-09-11,Auriculares,Accesorios,Málaga,36.05,3
154447,2022-05-23,Ratón,Accesorios,Madrid,987.79,7
154448,2023-07-01,Portátil,Gaming,Málaga,996.79,7
154449,2023-07-23,Disco SSD,Accesorios,Zaragoza,1551.15,3
154450,2024-03-12,Altavoz,Accesorios,Barcelona,1897.05,8
154451,2022-06-15,Portátil,Oficina,Bilbao,1087.09,5
154452,2024-07-10,Altavoz,Oficina,Sevilla,1356.79,1
154453,2024-09-26,Webcam,Informática,Barcelona,1627.7,10
154454,2024-02-04,Ratón,Oficina,Valencia,887.01,1
154455,2023-05-20,Auriculares,Oficina,Madrid,384.01,1
154456,2022-09-06,Auriculares,Oficina,Valladolid,1903.0,6
154457,2022-07-04,Auriculares,Oficina,Valencia,700.5,4
154458,2023-10-20,Webcam,Informática,Valladolid,930.59,8
154459,2023-07-03,Tablet,Gaming,Valencia,326.19,7
154460,2023-10-02,Monitor,Oficina,Zaragoza,1806.35,7
154461,2022-12-22,Altavoz,Accesorios,Valencia,1353.41,5
154462,2023-12-17,Webcam,Gaming,Valencia,1708.84,6
154463,2024-07-06,Monitor,Informática,Sevilla,375.2,7
154464,2023-10-12,Monitor,Accesorios,Madrid,781.82,4
154465,2023-09-16,Auriculares,Gaming,Bilbao,1316.39,5
154466,2024-08-11,Tablet,Accesorios,Valencia,1396.18,8
154467,2023-09-18,Monitor,Gaming,Valencia,1865.53,9
154468,2023-08-30,Teclado,Informática,Barcelona,1322.41,4
154469,2024-09-01,Tablet,Accesorios,Barcelona,1855.41,1
154470,2024-01-08,Teclado,Accesorios,Barcelona,1360.27,9
154471,2022-10-28,Disco SSD,Oficina,Málaga,1536.17,8
154472,2023-01-12,Ratón,Oficina,Valladolid,381.35,7
154473,2023-11-23,Auriculares,Informática,Bilbao,204.76,2
